      country  ad_position  ad_type  ad_category  serp_id  query          log_id  time_spent  doc_width  doc_height    0    1    2    3    4    5    6    7    8          0      1      2        3      4      5       6      7      8
136       8.0          1.0      0.0          8.0     32.0   15.0  20181001132217        39.0     1070.0      1745.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0       15.0    6.0    2.0      0.0    0.0    0.0     0.0    0.0    0.0
137       1.0          0.0      0.0          0.0     36.0   34.0  20181001124844        24.0     1440.0      2111.0  0.0  0.0  1.0  5.0  0.0  3.0  5.0  5.0  5.0      145.0    0.0  145.0    137.0    0.0  142.0   138.0  138.0  141.0
138       3.0          0.0      1.0          7.0     17.0   17.0  20180822172313        13.0     1440.0      1822.0  0.0  0.0  3.0  5.0  0.0  5.0  0.0  0.0  0.0       25.0   14.0   25.0      9.0    0.0   16.0     0.0    0.0    0.0
139       3.0          1.0      0.0          3.0     31.0   30.0  20180810050216       277.0     1366.0      1668.0  0.0  0.0  0.0  5.0  0.0  0.0  5.0  0.0  0.0       42.0    0.0    0.0     41.0    0.0    0.0     3.0    0.0    0.0
140       3.0          0.0      0.0          0.0      7.0    7.0  20180804040820        19.0     1366.0      2321.0  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0        8.0    0.0    0.0      1.0    0.0    0.0     0.0    0.0    0.0
141       3.0          0.0      0.0          9.0     24.0   23.0  20180728051330        10.0     1074.0      1990.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       25.0    0.0    0.0     18.0    0.0    0.0     0.0    0.0    0.0
142       3.0          0.0      1.0          6.0     39.0   36.0  20180718083129        24.0     1920.0      1567.0  0.0  5.0  5.0  0.0  0.0  0.0  0.0  0.0  0.0       55.0   53.0   52.0      0.0    0.0    0.0     0.0    0.0    0.0
143       3.0          1.0      0.0          5.0      6.0    6.0  20180126090034       144.0     1366.0      1915.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0       19.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
144       3.0          1.0      0.0          5.0      6.0    6.0  20180118212515        47.0     1366.0      1915.0  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       69.0    0.0    0.0     60.0    0.0    0.0     0.0    0.0    0.0
145       3.0          0.0      1.0          0.0      0.0    0.0  20170406154524        51.0     1920.0      1916.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       16.0    0.0    0.0     16.0    0.0    0.0     0.0    0.0    0.0
146       3.0          0.0      1.0          8.0     14.0   14.0  20170402185652         6.0     1366.0      1503.0  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0      147.0    0.0    0.0    147.0    0.0    0.0     0.0    0.0    0.0
147       3.0          1.0      0.0          5.0      6.0    6.0  20170320154504        10.0     1087.0      1948.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0       24.0   23.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
148       4.0          1.0      0.0          1.0      2.0    2.0  20170223110454         6.0     1366.0      1897.0  0.0  5.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       32.0   29.0    0.0     14.0    0.0    0.0     0.0    0.0    0.0
149       4.0          0.0      1.0          7.0     23.0   22.0  20170223081630        19.0     1280.0      1724.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       12.0    0.0    0.0      5.0    0.0    0.0     0.0    0.0    0.0
151       3.0          1.0      0.0          1.0     44.0   40.0  20170218122724       410.0     1280.0      1888.0  0.0  0.0  0.0  5.0  0.0  0.0  5.0  0.0  0.0       34.0    0.0    0.0     29.0    0.0    0.0    29.0    0.0    0.0
152       3.0          0.0      1.0          1.0     29.0   28.0  20170214141951        16.0     1920.0      1806.0  0.0  1.0  0.0  0.0  5.0  3.0  0.0  0.0  0.0       10.0   10.0    0.0      0.0    9.0    7.0     0.0    0.0    0.0
153       3.0          0.0      1.0          3.0     31.0   30.0  20170210133801         7.0     1366.0      1796.0  0.0  0.0  0.0  5.0  1.0  0.0  0.0  0.0  0.0       70.0    0.0    0.0     68.0   69.0    0.0     0.0    0.0    0.0
154       3.0          1.0      0.0          3.0     31.0   30.0  20170207150000        77.0     1680.0      1666.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0      116.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
155       3.0          0.0      1.0          3.0     31.0   30.0  20170106171628        15.0     1074.0      1824.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0       14.0    0.0    0.0     14.0    0.0    0.0     0.0    0.0    0.0
157       3.0          0.0      0.0          0.0     49.0   43.0  20161222002647       145.0     1440.0      1831.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0        9.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
158      21.0          0.0      0.0          0.0     27.0   26.0  20181002091234        25.0     1920.0      2072.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0       19.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
159      22.0          0.0      1.0          3.0     16.0   16.0  20181001184420        42.0     1440.0      1797.0  0.0  5.0  0.0  3.0  5.0  0.0  5.0  0.0  0.0       49.0   49.0    0.0     39.0   47.0    0.0    36.0    0.0    0.0
160      23.0          1.0      0.0          1.0     50.0   44.0  20181001173428         8.0     1536.0      1778.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0        6.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
161      11.0          1.0      0.0          1.0     11.0   11.0  20181001162312        25.0     1280.0      1559.0  0.0  3.0  3.0  5.0  0.0  0.0  3.0  0.0  0.0       20.0    5.0    4.0     11.0    0.0    0.0    10.0    0.0    0.0
162      23.0          0.0      0.0          0.0     51.0   29.0  20181001150900        55.0     2048.0      1674.0  0.0  0.0  0.0  3.0  1.0  0.0  0.0  0.0  0.0       25.0    0.0    0.0     23.0   25.0    0.0     0.0    0.0    0.0
163      10.0          1.0      0.0          1.0      1.0    1.0  20181001145822        19.0     1680.0      1611.0  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       27.0    0.0    0.0     18.0    0.0    0.0     0.0    0.0    0.0
164       1.0          0.0      0.0          0.0     51.0   29.0  20181001131149        69.0     1366.0      1737.0  0.0  1.0  5.0  5.0  5.0  0.0  5.0  0.0  0.0       45.0   45.0   36.0     34.0   36.0    0.0    29.0    0.0    0.0
165       3.0          0.0      1.0          2.0     52.0   45.0  20180926012416        16.0     1360.0      2009.0  0.0  0.0  0.0  5.0  5.0  0.0  0.0  0.0  0.0       18.0    0.0    0.0     15.0   14.0    0.0     0.0    0.0    0.0
166       3.0          0.0      1.0          8.0     13.0   13.0  20180923033329       147.0     1366.0      1878.0  0.0  0.0  0.0  5.0  0.0  0.0  1.0  3.0  0.0      169.0    0.0    0.0     81.0    0.0    0.0   169.0   85.0    0.0
167       3.0          0.0      0.0          7.0     46.0   22.0  20180917233522        24.0     1536.0      1884.0  0.0  0.0  0.0  1.0  0.0  0.0  5.0  0.0  0.0       27.0    0.0    0.0     26.0    0.0    0.0    25.0    0.0    0.0
168       6.0          0.0      1.0          5.0     34.0   32.0  20180909002016        32.0     1536.0      1889.0  0.0  0.0  0.0  3.0  5.0  1.0  4.0  4.0  5.0       58.0    0.0    0.0      7.0   25.0   58.0    36.0   35.0   57.0
169      24.0          0.0      1.0          0.0     36.0   34.0  20180901155325        12.0     1366.0      1887.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0       13.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
170       4.0          0.0      1.0          0.0     36.0   34.0  20180901114610        17.0     1366.0      1887.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0        9.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
171       3.0          0.0      0.0          0.0     27.0   26.0  20180728014305        34.0     1920.0      2058.0  0.0  0.0  0.0  3.0  0.0  3.0  3.0  0.0  5.0       90.0    0.0    0.0     84.0    0.0   13.0    80.0    0.0   13.0
172       6.0          0.0      0.0          8.0     15.0   15.0  20180621174053        10.0     1366.0       768.0  0.0  5.0  0.0  1.0  5.0  0.0  0.0  0.0  0.0       28.0    6.0    0.0     28.0   23.0    0.0     0.0    0.0    0.0
173       3.0          0.0      0.0          6.0     45.0   36.0  20180119024509        70.0     1024.0       600.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       18.0    0.0    0.0     16.0    0.0    0.0     0.0    0.0    0.0
174       3.0          1.0      0.0          8.0     28.0   27.0  20170307102307       116.0     1600.0      1727.0  0.0  0.0  0.0  5.0  3.0  3.0  0.0  0.0  0.0       43.0    0.0    0.0     40.0   37.0   38.0     0.0    0.0    0.0
175       3.0          0.0      1.0          1.0     19.0   19.0  20170303053833        14.0     1280.0      1927.0  0.0  0.0  0.0  3.0  0.0  0.0  3.0  0.0  0.0       10.0    0.0    0.0      4.0    0.0    0.0     8.0    0.0    0.0
176       4.0          0.0      1.0          7.0     23.0   22.0  20170223070745       153.0     1360.0      1711.0  0.0  0.0  0.0  1.0  3.0  0.0  0.0  0.0  0.0       25.0    0.0    0.0     25.0   21.0    0.0     0.0    0.0    0.0
177       3.0          0.0      1.0          0.0     36.0   34.0  20170213194520         9.0     1366.0      1905.0  0.0  0.0  0.0  5.0  0.0  0.0  5.0  0.0  0.0        6.0    0.0    0.0      4.0    0.0    0.0     6.0    0.0    0.0
179       3.0          0.0      1.0          8.0     53.0   46.0  20170210174128        19.0     1536.0      1838.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0        9.0    0.0    0.0      7.0    0.0    0.0     0.0    0.0    0.0
180       3.0          0.0      0.0          0.0     51.0   29.0  20170208201459        49.0     1093.0      1674.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0      112.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
181       3.0          0.0      0.0          8.0     22.0   14.0  20170206030507         6.0     1280.0      1798.0  0.0  0.0  0.0  1.0  3.0  0.0  0.0  0.0  0.0       33.0    0.0    0.0     33.0   31.0    0.0     0.0    0.0    0.0
182       3.0          1.0      0.0          1.0     47.0   41.0  20170131231723        20.0     1920.0      1843.0  0.0  0.0  0.0  5.0  2.0  0.0  3.0  0.0  0.0       62.0    0.0    0.0     62.0    2.0    0.0    57.0    0.0    0.0
183       3.0          1.0      0.0          7.0      9.0    9.0  20170102214354        25.0     1280.0      1625.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0       31.0    0.0    0.0     31.0    0.0    0.0     0.0    0.0    0.0
184       3.0          1.0      0.0          8.0     32.0   15.0  20161222194401        27.0     1162.0      1754.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       83.0    0.0    0.0     14.0    0.0    0.0     0.0    0.0    0.0
185       3.0          1.0      0.0          7.0     17.0   17.0  20161221160838        45.0     1440.0      1691.0  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       16.0    0.0    0.0     15.0    0.0    0.0     0.0    0.0    0.0
186      25.0          0.0      1.0         11.0     26.0   25.0  20181002122011        18.0     1280.0      1862.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0       74.0    0.0    0.0     73.0    0.0    0.0     0.0    0.0    0.0
187      22.0          1.0      0.0          0.0     12.0   12.0  20181001193456       169.0     1070.0      1428.0  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0        9.0    0.0    0.0      4.0    0.0    0.0     0.0    0.0    0.0
189      26.0          0.0      0.0          0.0      7.0    7.0  20181001144806        27.0     1058.0      2321.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0       11.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
190      18.0          0.0      1.0          1.0     44.0   40.0  20181001132629        58.0     1366.0      1964.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0        6.0    0.0    0.0      1.0    0.0    0.0     0.0    0.0    0.0
191      24.0          0.0      1.0          5.0      6.0    6.0  20180926192026        13.0     1366.0      2344.0  0.0  1.0  0.0  5.0  3.0  0.0  0.0  0.0  0.0       72.0   72.0    0.0     70.0   71.0    0.0     0.0    0.0    0.0
193       4.0          1.0      0.0          3.0     31.0   30.0  20180721124401         9.0     1366.0      1666.0  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       13.0    0.0    0.0     12.0    0.0    0.0     0.0    0.0    0.0
194      20.0          0.0      1.0          3.0     31.0   30.0  20180511225507        90.0     1366.0      1796.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0      111.0   38.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
195       3.0          0.0      0.0          9.0     24.0   23.0  20170304221930        28.0     1366.0      1964.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0      431.0    0.0    0.0    430.0    0.0    0.0     0.0    0.0    0.0
196       3.0          0.0      0.0          0.0     27.0   26.0  20170227191216        18.0     1920.0      2074.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0      401.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
197       3.0          0.0      0.0          0.0     27.0   26.0  20170226181409        43.0     1360.0      2058.0  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0        9.0    0.0    0.0      7.0    0.0    0.0     0.0    0.0    0.0
198       3.0          0.0      0.0          8.0     22.0   14.0  20170212044956        10.0     1280.0      1797.0  0.0  1.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       39.0   39.0    0.0     11.0    0.0    0.0     0.0    0.0    0.0
199       3.0          0.0      1.0          0.0     20.0   20.0  20170209101735        25.0     1093.0      1627.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0       11.0    0.0    0.0     11.0    0.0    0.0     0.0    0.0    0.0
200       3.0          1.0      0.0          7.0     17.0   17.0  20170208220808         6.0     1280.0      1692.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0       28.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
201       3.0          0.0      0.0          9.0     24.0   23.0  20170206193648         7.0     1360.0      1963.0  0.0  0.0  0.0  1.0  0.0  0.0  5.0  0.0  0.0       10.0    0.0    0.0     10.0    0.0    0.0     2.0    0.0    0.0
202       3.0          0.0      0.0          0.0     51.0   29.0  20170206044010         9.0     1280.0      1905.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0        9.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
203       3.0          0.0      1.0         13.0     54.0   47.0  20170204231940       112.0     1920.0      1709.0  0.0  0.0  0.0  5.0  3.0  0.0  0.0  0.0  0.0       19.0    0.0    0.0     19.0   16.0    0.0     0.0    0.0    0.0
204       3.0          0.0      1.0          1.0     11.0   11.0  20170204081402        33.0     1088.0      1965.0  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       45.0    0.0    0.0     44.0    0.0    0.0     0.0    0.0    0.0
205       3.0          1.0      0.0          1.0      1.0    1.0  20170131171921        62.0     1100.0      1612.0  0.0  5.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       17.0    3.0    0.0      5.0    0.0    0.0     0.0    0.0    0.0
206       3.0          1.0      0.0          4.0     55.0   48.0  20170101191615        31.0     1920.0      1865.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0       67.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
207       3.0          0.0      1.0         12.0     38.0   35.0  20161221164159        83.0     1058.0      1608.0  0.0  0.0  0.0  1.0  0.0  0.0  3.0  0.0  0.0        9.0    0.0    0.0      8.0    0.0    0.0     5.0    0.0    0.0
208       3.0          1.0      0.0          1.0     47.0   41.0  20161220153407        16.0     1070.0      1843.0  0.0  0.0  0.0  5.0  3.0  5.0  0.0  0.0  0.0       62.0    0.0    0.0     60.0   53.0   33.0     0.0    0.0    0.0
209       9.0          0.0      0.0          0.0     20.0   20.0  20181002050334        74.0     1366.0      1907.0  0.0  5.0  0.0  0.0  0.0  0.0  5.0  0.0  0.0        6.0    2.0    0.0      0.0    0.0    0.0     2.0    0.0    0.0
210      22.0          0.0      0.0          0.0     49.0   43.0  20181001165201         9.0     1366.0      1831.0  0.0  1.0  0.0  5.0  5.0  0.0  3.0  0.0  0.0       46.0   46.0    0.0     42.0   45.0    0.0    41.0    0.0    0.0
211       3.0          0.0      1.0          2.0     52.0   45.0  20180924231429        39.0     1280.0      2009.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       26.0    0.0    0.0     25.0    0.0    0.0     0.0    0.0    0.0
212       3.0          0.0      0.0          0.0      7.0    7.0  20180803221948        11.0     1536.0      2317.0  0.0  3.0  5.0  0.0  0.0  0.0  0.0  0.0  0.0       43.0   24.0   22.0      0.0    0.0    0.0     0.0    0.0    0.0
213      19.0          0.0      0.0          0.0      0.0    0.0  20180714123051         6.0     1920.0      2033.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0      306.0  255.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
214       3.0          1.0      0.0          8.0     28.0   27.0  20180126015548        72.0     1070.0      1746.0  0.0  5.0  1.0  3.0  5.0  5.0  4.0  0.0  3.0       71.0   41.0   71.0     14.0   42.0   68.0    44.0    0.0   67.0
215       3.0          1.0      0.0          1.0      2.0    2.0  20180118174037       163.0     1280.0      1897.0  0.0  0.0  1.0  5.0  0.0  5.0  0.0  0.0  0.0       15.0    0.0   15.0     11.0    0.0   14.0     0.0    0.0    0.0
217       3.0          1.0      0.0          0.0     12.0   12.0  20170425145412        13.0     1366.0      1427.0  0.0  0.0  0.0  5.0  3.0  5.0  0.0  0.0  0.0       33.0    0.0    0.0     17.0   21.0   21.0     0.0    0.0    0.0
